Cluster,Source,Destination,Cdyn Reduction
Sampler,Gen10LP,Gen10LPSoC,1.0
Sampler,Gen8,Gen11,0.72
Sampler,Gen8,Gen10LP,0.72
Sampler,Gen8,Gen8,1.0
Sampler,Gen8,Gen8SoC,1.133
Sampler,Gen8,Gen9LPClient,0.8
Sampler,Gen8,Gen9LPSoC,0.8
Sampler,Gen8,Gen10LPSoC,0.72
Sampler,Gen8SoC,Gen11,0.72
Sampler,Gen8SoC,Gen10LP,0.72
Sampler,Gen8SoC,Gen8,NA
Sampler,Gen8SoC,Gen8SoC,1.0
Sampler,Gen8SoC,Gen9LPClient,0.8
Sampler,Gen8SoC,Gen9LPSoC,0.8
Sampler,Gen8SoC,Gen10LPSoC,0.72
Sampler,Gen9LPClient,Gen11,0.82119
Sampler,Gen9LPClient,Gen10LP,0.883
Sampler,Gen9LPClient,Gen8,NA
Sampler,Gen9LPClient,Gen8SoC,NA
Sampler,Gen9LPClient,Gen9LPClient,1.0
Sampler,Gen9LPClient,Gen9.5LP,1.0
Sampler,Gen9LPClient,Gen9LPSoC,1.03
Sampler,Gen9LPClient,Gen10LPSoC,0.9
Sampler,Gen9LPSoC,Gen11,0.9
Sampler,Gen9LPSoC,Gen10LP,0.9
Sampler,Gen9LPSoC,Gen8,NA
Sampler,Gen9LPSoC,Gen8SoC,NA
Sampler,Gen9LPSoC,Gen9LPClient,NA
Sampler,Gen9LPSoC,Gen9LPSoC,1.03
Sampler,Gen9LPSoC,Gen10LPSoC,0.9
Sampler,Gen11,Gen11,1.0
Sampler,Gen11,Gen10LP,NA
Sampler,Gen11,Gen8,NA
Sampler,Gen11,Gen8SoC,NA
Sampler,Gen11,Gen9LPClient,NA
Sampler,Gen11,Gen9LPSoC,NA
Sampler,Gen11,Gen10LPSoC,NA
Sampler,Gen10LP,Gen11LP,0.8649
Sampler,Gen8,Gen11LP,0.6696
Sampler,Gen8SoC,Gen11LP,0.6696
Sampler,Gen9LPClient,Gen11LP,0.7637067
Sampler,Gen9LPSoC,Gen11LP,0.8370000000000001
Sampler,Gen11,Gen11LP,0.93
Sampler,Gen11LP,Gen11LP,1.0
Z,Gen10LP,Gen11,0.9021
Z,Gen10LP,Gen10LP,1.0
Z,Gen10LP,Gen8,NA
Z,Gen10LP,Gen8SoC,NA
Z,Gen10LP,Gen9LPClient,NA
Z,Gen10LP,Gen9LPSoC,NA
Z,Gen10LP,Gen10LPSoC,1.0
Z,Gen8,Gen11,0.6696
Z,Gen8,Gen10LP,0.72
Z,Gen8,Gen8,1.0
Z,Gen8,Gen8SoC,0.9476
Z,Gen8,Gen9LPClient,0.8
Z,Gen8,Gen9LPSoC,0.8
Z,Gen8,Gen10LPSoC,0.72
Z,Gen8SoC,Gen11,0.6696
Z,Gen8SoC,Gen10LP,0.72
Z,Gen8SoC,Gen8,NA
Z,Gen8SoC,Gen8SoC,1.0
Z,Gen8SoC,Gen9LPClient,0.8
Z,Gen8SoC,Gen9LPSoC,0.8
Z,Gen8SoC,Gen10LPSoC,0.72
Z,Gen9LPClient,Gen11,0.7965543
Z,Gen9LPClient,Gen10LP,0.883
Z,Gen9LPClient,Gen8,NA
Z,Gen9LPClient,Gen8SoC,NA
Z,Gen9LPClient,Gen9LPClient,1.0
Z,Gen9LPClient,Gen9.5LP,1.0
Z,Gen9LPClient,Gen9LPSoC,1.03
Z,Gen9LPClient,Gen10LPSoC,0.9
Z,Gen9LPSoC,Gen11,0.8370000000000001
Z,Gen9LPSoC,Gen10LP,0.9
Z,Gen9LPSoC,Gen8,NA
Z,Gen9LPSoC,Gen8SoC,NA
Z,Gen9LPSoC,Gen9LPClient,NA
Z,Gen9LPSoC,Gen9LPSoC,1.03
Z,Gen9LPSoC,Gen10LPSoC,0.9
Z,Gen11,Gen11,0.93
Z,Gen11,Gen10LP,NA
Z,Gen11,Gen8,NA
Z,Gen11,Gen8SoC,NA
Z,Gen11,Gen9LPClient,NA
Z,Gen11,Gen9LPSoC,NA
Z,Gen11,Gen10LPSoC,NA
Z,Gen10LP,Gen11LP,0.9021
Z,Gen8,Gen11LP,0.6696
Z,Gen8SoC,Gen11LP,0.6696
Z,Gen9LPClient,Gen11LP,0.7965543
Z,Gen9LPSoC,Gen11LP,0.8370000000000001
Z,Gen11,Gen11LP,0.93
Z,Gen11LP,Gen11LP,1.0
L3Node,Gen10LP,Gen11,0.93
L3Node,Gen10LP,Gen10LP,1.0
L3Node,Gen10LP,Gen8,NA
L3Node,Gen10LP,Gen8SoC,NA
L3Node,Gen10LP,Gen9LPClient,NA
L3Node,Gen10LP,Gen9LPSoC,NA
L3Node,Gen10LP,Gen10LPSoC,1.0
L3Node,Gen8,Gen11,0.6696
L3Node,Gen8,Gen10LP,0.72
L3Node,Gen8,Gen8,1.0
L3Node,Gen8,Gen8SoC,0.9476
L3Node,Gen8,Gen9LPClient,0.8
L3Node,Gen8,Gen9LPSoC,0.8
L3Node,Gen8,Gen10LPSoC,0.72
L3Node,Gen8SoC,Gen11,0.6696
L3Node,Gen8SoC,Gen10LP,0.72
L3Node,Gen8SoC,Gen8,NA
L3Node,Gen8SoC,Gen8SoC,1.0
L3Node,Gen8SoC,Gen9LPClient,0.8
L3Node,Gen8SoC,Gen9LPSoC,0.8
L3Node,Gen8SoC,Gen10LPSoC,0.72
L3Node,Gen9LPClient,Gen11,0.82119
L3Node,Gen9LPClient,Gen10LP,0.883
L3Node,Gen9LPClient,Gen8,NA
L3Node,Gen9LPClient,Gen8SoC,NA
L3Node,Gen9LPClient,Gen9LPClient,1.0
L3Node,Gen9LPClient,Gen9.5LP,1.0
L3Node,Gen9LPClient,Gen9LPSoC,1.03
L3Node,Gen9LPClient,Gen10LPSoC,0.9
L3Node,Gen9LPSoC,Gen11,0.8370000000000001
L3Node,Gen9LPSoC,Gen10LP,0.9
L3Node,Gen9LPSoC,Gen8,NA
L3Node,Gen9LPSoC,Gen8SoC,NA
L3Node,Gen9LPSoC,Gen9LPClient,NA
L3Node,Gen9LPSoC,Gen9LPSoC,1.03
L3Node,Gen9LPSoC,Gen10LPSoC,0.9
L3Node,Gen11,Gen11,1.0
L3Node,Gen11,Gen10LP,NA
L3Node,Gen11,Gen8,NA
L3Node,Gen11,Gen8SoC,NA
L3Node,Gen11,Gen9LPClient,NA
L3Node,Gen11,Gen9LPSoC,NA
L3Node,Gen11,Gen10LPSoC,NA
L3Node,Gen10LP,Gen11LP,0.93
L3Node,Gen8,Gen11LP,0.6696
L3Node,Gen8SoC,Gen11LP,0.6696
L3Node,Gen9LPClient,Gen11LP,0.82119
L3Node,Gen9LPSoC,Gen11LP,0.8370000000000001
L3Node,Gen11,Gen11LP,1.0
L3Node,Gen11LP,Gen11LP,1.0
DSSC,Gen11,Gen11,0.93
DSSC,Gen10LP,Gen11,0.8835
DSSC,Gen9LPClient,Gen11,0.7801305000000001
DSSC,Gen11,Gen11LP,0.93
DSSC,Gen10LP,Gen11LP,0.8835
DSSC,Gen9LPClient,Gen11LP,0.7801305000000001
DSSC,Gen11LP,Gen11LP,1.0
SQIDI,Gen11,Gen11,1.0
SQIDI,Gen10LP,Gen11,0.8742
SQIDI,Gen11,Gen11LP,1.0
SQIDI,Gen10LP,Gen11LP,0.8742
SQIDI,Gen11LP,Gen11LP,1.0
UNCORE,Gen11,Gen11,1.0
UNCORE,Gen10LP,Gen11,0.8742
DSSC,Gen10LP,Gen11LP,0.8835
UNCORE,Gen10LP,Gen11LP,0.8742
UNCORE,Gen11,Gen11LP,1.0
UNCORE,Gen11LP,Gen11LP,1.0
DSSC,Gen9LPSoC,Gen11LP,0.8370000000000001
COLOR,Gen10LP,Gen12LP,0.79515
COLOR,Gen8,Gen12LP,0.60264
COLOR,Gen8SoC,Gen12LP,0.60264
COLOR,Gen9LPClient,Gen12LP,0.70211745
COLOR,Gen9LPSoC,Gen12LP,0.7533
COLOR,Gen11,Gen12LP,0.8370000000000001
COLOR,Gen11LP,Gen12LP,0.9
COLOR,Gen12LP,Gen12LP,1.0
DSSC,Gen11,Gen12LP,0.8370000000000001
DSSC,Gen10LP,Gen12LP,0.79515
DSSC,Gen9LPClient,Gen12LP,0.70211745
DSSC,Gen11LP,Gen12LP,0.9
DSSC,Gen10LP,Gen12LP,0.79515
DSSC,Gen9LPSoC,Gen12LP,0.7533
DSSC,Gen12LP,Gen12LP,1.0
EU,Gen10LP,Gen12LP,0.8370000000000001
EU,Gen8,Gen12LP,0.60264
EU,Gen8SoC,Gen12LP,0.60264
EU,Gen9LPClient,Gen12LP,0.739071
EU,Gen9LPSoC,Gen12LP,0.7533
EU,Gen11,Gen12LP,0.8370000000000001
EU,Gen11LP,Gen12LP,0.9
EU,Gen12LP,Gen12LP,1.0
Fabric,Gen11,Gen12LP,0.9
Fabric,Gen10LP,Gen12LP,0.8370000000000001
Fabric,Gen11LP,Gen12LP,0.9
Fabric,Gen12LP,Gen12LP,1.0
FF,Gen10LP,Gen12LP,0.8370000000000001
FF,Gen8,Gen12LP,0.60264
FF,Gen8SoC,Gen12LP,0.60264
FF,Gen9LPClient,Gen12LP,0.739071
FF,Gen9LPSoC,Gen12LP,0.7533
FF,Gen11,Gen12LP,0.8370000000000001
FF,Gen11LP,Gen12LP,0.9
FF,Gen12LP,Gen12LP,1.0
GAM,Gen10LP,Gen12LP,0.8370000000000001
GAM,Gen8,Gen12LP,0.60264
GAM,Gen8SoC,Gen12LP,0.60264
GAM,Gen9LPClient,Gen12LP,0.739071
GAM,Gen9LPSoC,Gen12LP,0.7533
GAM,Gen11,Gen12LP,0.8370000000000001
GAM,Gen11LP,Gen12LP,0.9
GAM,Gen12LP,Gen12LP,1.0
GTI,Gen10LP,Gen12LP,0.78678
GTI,Gen8,Gen12LP,0.60264
GTI,Gen8SoC,Gen12LP,0.60264
GTI,Gen9LPClient,Gen12LP,0.69472674
GTI,Gen9LPSoC,Gen12LP,0.7533
GTI,Gen11,Gen12LP,0.8370000000000001
GTI,Gen11LP,Gen12LP,0.9
GTI,Gen12LP,Gen12LP,1.0
HDC,Gen10LP,Gen12LP,0.8370000000000001
HDC,Gen8,Gen12LP,0.60264
HDC,Gen8SoC,Gen12LP,0.60264
HDC,Gen9LPClient,Gen12LP,0.739071
HDC,Gen9LPSoC,Gen12LP,0.7533
HDC,Gen11,Gen12LP,0.8370000000000001
HDC,Gen11LP,Gen12LP,0.9
HDC,Gen12LP,Gen12LP,1.0
L3_Bank,Gen10LP,Gen12LP,0.8370000000000001
L3_Bank,Gen8,Gen12LP,0.60264
L3_Bank,Gen8SoC,Gen12LP,0.60264
L3_Bank,Gen9LPClient,Gen12LP,0.739071
L3_Bank,Gen9LPSoC,Gen12LP,0.7533
L3_Bank,Gen11,Gen12LP,0.9
L3_Bank,Gen11LP,Gen12LP,0.9
L3_Bank,Gen12LP,Gen12LP,1.0
L3Node,Gen10LP,Gen12LP,0.8370000000000001
L3Node,Gen8,Gen12LP,0.60264
L3Node,Gen8SoC,Gen12LP,0.60264
L3Node,Gen9LPClient,Gen12LP,0.739071
L3Node,Gen9LPSoC,Gen12LP,0.7533
L3Node,Gen11,Gen12LP,0.9
L3Node,Gen11LP,Gen12LP,0.9
L3Node,Gen12LP,Gen12LP,1.0
Other,Gen10LP,Gen12LP,0.8370000000000001
Other,Gen8,Gen12LP,0.60264
Other,Gen8SoC,Gen12LP,0.60264
Other,Gen9LPClient,Gen12LP,0.739071
Other,Gen9LPSoC,Gen12LP,0.7533
Other,Gen11,Gen12LP,0.8370000000000001
Other,Gen11LP,Gen12LP,0.9
Other,Gen12LP,Gen12LP,1.0
RC,Gen10LP,Gen12LP,0.8370000000000001
RC,Gen8,Gen12LP,0.60264
RC,Gen8SoC,Gen12LP,0.60264
RC,Gen9LPClient,Gen12LP,0.739071
RC,Gen9LPSoC,Gen12LP,0.7533
RC,Gen11,Gen12LP,0.8370000000000001
RC,Gen11LP,Gen12LP,0.9
RC,Gen12LP,Gen12LP,1.0
rFF,Gen10LP,Gen12LP,0.8370000000000001
rFF,Gen8,Gen12LP,0.60264
rFF,Gen8SoC,Gen12LP,0.60264
rFF,Gen9LPClient,Gen12LP,0.739071
rFF,Gen9LPSoC,Gen12LP,0.7533
rFF,Gen11,Gen12LP,0.8370000000000001
rFF,Gen11LP,Gen12LP,0.9
rFF,Gen12LP,Gen12LP,1.0
ROSC,Gen10LP,Gen12LP,0.79515
ROSC,Gen8,Gen12LP,0.60264
ROSC,Gen8SoC,Gen12LP,0.60264
ROSC,Gen9LPClient,Gen12LP,0.70211745
ROSC,Gen9LPSoC,Gen12LP,0.7533
ROSC,Gen11,Gen12LP,0.8370000000000001
ROSC,Gen11LP,Gen12LP,0.9
ROSC,Gen12LP,Gen12LP,1.0
ROSS,Gen10LP,Gen12LP,0.8370000000000001
ROSS,Gen8,Gen12LP,0.60264
ROSS,Gen8SoC,Gen12LP,0.60264
ROSS,Gen9LPClient,Gen12LP,0.739071
ROSS,Gen9LPSoC,Gen12LP,0.7533
ROSS,Gen11,Gen12LP,0.8370000000000001
ROSS,Gen11LP,Gen12LP,0.9
ROSS,Gen12LP,Gen12LP,1.0
Sampler,Gen10LP,Gen12LP,0.77841
Sampler,Gen8,Gen12LP,0.60264
Sampler,Gen8SoC,Gen12LP,0.60264
Sampler,Gen9LPClient,Gen12LP,0.68733603
Sampler,Gen9LPSoC,Gen12LP,0.7533
Sampler,Gen11,Gen12LP,0.8370000000000001
Sampler,Gen11LP,Gen12LP,0.9
Sampler,Gen12LP,Gen12LP,1.0
SQIDI,Gen11,Gen12LP,0.9
SQIDI,Gen10LP,Gen12LP,0.78678
SQIDI,Gen11LP,Gen12LP,0.9
SQIDI,Gen12LP,Gen12LP,1.0
UNCORE,Gen10LP,Gen12LP,0.78678
UNCORE,Gen11,Gen12LP,0.9
UNCORE,Gen11LP,Gen12LP,0.9
UNCORE,Gen12LP,Gen12LP,1.0
Z,Gen10LP,Gen12LP,0.81189
Z,Gen8,Gen12LP,0.60264
Z,Gen8SoC,Gen12LP,0.60264
Z,Gen9LPClient,Gen12LP,0.71689887
Z,Gen9LPSoC,Gen12LP,0.7533
Z,Gen11,Gen12LP,0.8370000000000001
Z,Gen11LP,Gen12LP,0.9
Z,Gen12LP,Gen12LP,1.0
COLOR,Gen10LP,Gen12HP_384,3.1806
COLOR,Gen8,Gen12HP_384,2.41056
COLOR,Gen8SoC,Gen12HP_384,2.41056
COLOR,Gen9LPClient,Gen12HP_384,2.8084697999999997
COLOR,Gen9LPSoC,Gen12HP_384,3.0132
COLOR,Gen11,Gen12HP_384,3.3480000000000003
COLOR,Gen11LP,Gen12HP_384,3.6
COLOR,Gen12LP,Gen12HP_384,4.0
DSSC,Gen11,Gen12HP_384,3.3480000000000003
DSSC,Gen10LP,Gen12HP_384,3.1806
DSSC,Gen9LPClient,Gen12HP_384,2.8084697999999997
DSSC,Gen11LP,Gen12HP_384,3.6
DSSC,Gen10LP,Gen12HP_384,3.1806
DSSC,Gen9LPSoC,Gen12HP_384,3.0132
DSSC,Gen12LP,Gen12HP_384,4.0
EU,Gen10LP,Gen12HP_384,3.565
EU,Gen8,Gen12HP_384,2.5668
EU,Gen8SoC,Gen12HP_384,2.5668
EU,Gen9LPClient,Gen12HP_384,3.147895
EU,Gen9LPSoC,Gen12HP_384,3.2085
EU,Gen11,Gen12HP_384,3.565
EU,Gen11LP,Gen12HP_384,3.833333333
EU,Gen12LP,Gen12HP_384,4.259259258999999
Fabric,Gen11,Gen12HP_384,2.7
Fabric,Gen10LP,Gen12HP_384,2.511
Fabric,Gen11LP,Gen12HP_384,2.7
Fabric,Gen12LP,Gen12HP_384,3.0
FF,Gen10LP,Gen12HP_384,4.0176
FF,Gen8,Gen12HP_384,2.892672
FF,Gen8SoC,Gen12HP_384,2.892672
FF,Gen9LPClient,Gen12HP_384,3.5475407999999997
FF,Gen9LPSoC,Gen12HP_384,3.61584
FF,Gen11,Gen12HP_384,4.0176
FF,Gen11LP,Gen12HP_384,4.32
FF,Gen12LP,Gen12HP_384,4.8
GAM,Gen10LP,Gen12HP_384,3.6828
GAM,Gen8,Gen12HP_384,2.651616
GAM,Gen8SoC,Gen12HP_384,2.651616
GAM,Gen9LPClient,Gen12HP_384,3.2519124
GAM,Gen9LPSoC,Gen12HP_384,3.31452
GAM,Gen11,Gen12HP_384,3.6828
GAM,Gen11LP,Gen12HP_384,3.96
GAM,Gen12LP,Gen12HP_384,4.4
GTI,Gen10LP,Gen12HP_384,3.14712
GTI,Gen8,Gen12HP_384,2.41056
GTI,Gen8SoC,Gen12HP_384,2.41056
GTI,Gen9LPClient,Gen12HP_384,2.77890696
GTI,Gen9LPSoC,Gen12HP_384,3.0132
GTI,Gen11,Gen12HP_384,3.3480000000000003
GTI,Gen11LP,Gen12HP_384,3.6
GTI,Gen12LP,Gen12HP_384,4.0
HDC,Gen10LP,Gen12HP_384,3.5154
HDC,Gen8,Gen12HP_384,2.531088
HDC,Gen8SoC,Gen12HP_384,2.531088
HDC,Gen9LPClient,Gen12HP_384,3.1040982
HDC,Gen9LPSoC,Gen12HP_384,3.1638599999999997
HDC,Gen11,Gen12HP_384,3.5154
HDC,Gen11LP,Gen12HP_384,3.78
HDC,Gen12LP,Gen12HP_384,4.2
L3_Bank,Gen10LP,Gen12HP_384,2.511
L3_Bank,Gen8,Gen12HP_384,1.80792
L3_Bank,Gen8SoC,Gen12HP_384,1.80792
L3_Bank,Gen9LPClient,Gen12HP_384,2.217213
L3_Bank,Gen9LPSoC,Gen12HP_384,2.2599
L3_Bank,Gen11,Gen12HP_384,2.7
L3_Bank,Gen11LP,Gen12HP_384,2.7
L3_Bank,Gen12LP,Gen12HP_384,3.0
L3_Bank,Gen12DG,Gen12HP_384,3.0
L3Node,Gen10LP,Gen12HP_384,2.511
L3Node,Gen8,Gen12HP_384,1.80792
L3Node,Gen8SoC,Gen12HP_384,1.80792
L3Node,Gen9LPClient,Gen12HP_384,2.217213
L3Node,Gen9LPSoC,Gen12HP_384,2.2599
L3Node,Gen11,Gen12HP_384,2.7
L3Node,Gen11LP,Gen12HP_384,2.7
L3Node,Gen12LP,Gen12HP_384,3.0
L3Node,Gen12DG,Gen12HP_384,3.0
Other,Gen10LP,Gen12HP_384,3.3480000000000003
Other,Gen8,Gen12HP_384,2.41056
Other,Gen8SoC,Gen12HP_384,2.41056
Other,Gen9LPClient,Gen12HP_384,2.956284
Other,Gen9LPSoC,Gen12HP_384,3.0132
Other,Gen11,Gen12HP_384,3.3480000000000003
Other,Gen11LP,Gen12HP_384,3.6
Other,Gen12LP,Gen12HP_384,4.0
RC,Gen10LP,Gen12HP_384,3.0132
RC,Gen8,Gen12HP_384,2.169504
RC,Gen8SoC,Gen12HP_384,2.169504
RC,Gen9LPClient,Gen12HP_384,2.6606556
RC,Gen9LPSoC,Gen12HP_384,2.71188
RC,Gen11,Gen12HP_384,3.0132
RC,Gen11LP,Gen12HP_384,3.24
RC,Gen12LP,Gen12HP_384,3.6
rFF,Gen10LP,Gen12HP_384,4.0176
rFF,Gen8,Gen12HP_384,2.892672
rFF,Gen8SoC,Gen12HP_384,2.892672
rFF,Gen9LPClient,Gen12HP_384,3.5475407999999997
rFF,Gen9LPSoC,Gen12HP_384,3.61584
rFF,Gen11,Gen12HP_384,4.0176
rFF,Gen11LP,Gen12HP_384,4.32
rFF,Gen12LP,Gen12HP_384,4.8
ROSC,Gen10LP,Gen12HP_384,3.1806
ROSC,Gen8,Gen12HP_384,2.41056
ROSC,Gen8SoC,Gen12HP_384,2.41056
ROSC,Gen9LPClient,Gen12HP_384,2.8084697999999997
ROSC,Gen9LPSoC,Gen12HP_384,3.0132
ROSC,Gen11,Gen12HP_384,3.3480000000000003
ROSC,Gen11LP,Gen12HP_384,3.6
ROSC,Gen12LP,Gen12HP_384,4.0
ROSS,Gen10LP,Gen12HP_384,3.3480000000000003
ROSS,Gen8,Gen12HP_384,2.41056
ROSS,Gen8SoC,Gen12HP_384,2.41056
ROSS,Gen9LPClient,Gen12HP_384,2.956284
ROSS,Gen9LPSoC,Gen12HP_384,3.0132
ROSS,Gen11,Gen12HP_384,3.3480000000000003
ROSS,Gen11LP,Gen12HP_384,3.6
ROSS,Gen12LP,Gen12HP_384,4.0
Sampler,Gen10LP,Gen12HP_384,2.490912
Sampler,Gen8,Gen12HP_384,1.928448
Sampler,Gen8SoC,Gen12HP_384,1.928448
Sampler,Gen9LPClient,Gen12HP_384,2.199475296
Sampler,Gen9LPSoC,Gen12HP_384,2.41056
Sampler,Gen11,Gen12HP_384,2.6784
Sampler,Gen11LP,Gen12HP_384,2.88
Sampler,Gen12LP,Gen12HP_384,3.2
SQIDI,Gen11,Gen12HP_384,3.6
SQIDI,Gen10LP,Gen12HP_384,3.14712
SQIDI,Gen11LP,Gen12HP_384,3.6
SQIDI,Gen12LP,Gen12HP_384,4.0
UNCORE,Gen10LP,Gen12HP_384,3.14712
UNCORE,Gen11,Gen12HP_384,3.6
UNCORE,Gen11LP,Gen12HP_384,3.6
UNCORE,Gen12LP,Gen12HP_384,4.0
Z,Gen10LP,Gen12HP_384,3.24756
Z,Gen8,Gen12HP_384,2.41056
Z,Gen8SoC,Gen12HP_384,2.41056
Z,Gen9LPClient,Gen12HP_384,2.86759548
Z,Gen9LPSoC,Gen12HP_384,3.0132
Z,Gen11,Gen12HP_384,3.3480000000000003
Z,Gen11LP,Gen12HP_384,3.6
Z,Gen12LP,Gen12HP_384,4.0
COLOR,Gen10LP,Gen12HP_512,4.2408
COLOR,Gen8,Gen12HP_512,3.21408
COLOR,Gen8SoC,Gen12HP_512,3.21408
COLOR,Gen9LPClient,Gen12HP_512,3.7446263999999996
COLOR,Gen9LPSoC,Gen12HP_512,4.0176
COLOR,Gen11,Gen12HP_512,4.4639999999999995
COLOR,Gen11LP,Gen12HP_512,4.8
COLOR,Gen12LP,Gen12HP_512,5.333333333
DSSC,Gen11,Gen12HP_512,4.46399774
DSSC,Gen10LP,Gen12HP_512,4.240797853
DSSC,Gen9LPClient,Gen12HP_512,3.744624504
DSSC,Gen11LP,Gen12HP_512,4.79999757
DSSC,Gen10LP,Gen12HP_512,4.240797853
DSSC,Gen9LPSoC,Gen12HP_512,4.017597966
DSSC,Gen12LP,Gen12HP_512,5.333330633
EU,Gen10LP,Gen12HP_512,4.460651234
EU,Gen8,Gen12HP_512,3.211668889
EU,Gen8SoC,Gen12HP_512,3.211668889
EU,Gen9LPClient,Gen12HP_512,3.93875504
EU,Gen9LPSoC,Gen12HP_512,4.014586111
EU,Gen11,Gen12HP_512,4.460651234
EU,Gen11LP,Gen12HP_512,4.796399177
EU,Gen12LP,Gen12HP_512,5.329332419
Fabric,Gen11,Gen12HP_512,3.59775
Fabric,Gen10LP,Gen12HP_512,3.3459074999999996
Fabric,Gen11LP,Gen12HP_512,3.59775
Fabric,Gen12LP,Gen12HP_512,3.9975
FF,Gen10LP,Gen12HP_512,5.356799967
FF,Gen8,Gen12HP_512,3.856895976
FF,Gen8SoC,Gen12HP_512,3.856895976
FF,Gen9LPClient,Gen12HP_512,4.73005437
FF,Gen9LPSoC,Gen12HP_512,4.82111997
FF,Gen11,Gen12HP_512,5.356799967
FF,Gen11LP,Gen12HP_512,5.7599999639999995
FF,Gen12LP,Gen12HP_512,6.39999996
GAM,Gen10LP,Gen12HP_512,4.907331
GAM,Gen8,Gen12HP_512,3.53327832
GAM,Gen8SoC,Gen12HP_512,3.53327832
GAM,Gen9LPClient,Gen12HP_512,4.333173273
GAM,Gen9LPSoC,Gen12HP_512,4.416597900000001
GAM,Gen11,Gen12HP_512,4.907331
GAM,Gen11LP,Gen12HP_512,5.2767
GAM,Gen12LP,Gen12HP_512,5.8629999999999995
GTI,Gen10LP,Gen12HP_512,4.193537399999999
GTI,Gen8,Gen12HP_512,3.2120712000000005
GTI,Gen8SoC,Gen12HP_512,3.2120712000000005
GTI,Gen9LPClient,Gen12HP_512,3.702893525
GTI,Gen9LPSoC,Gen12HP_512,4.015089
GTI,Gen11,Gen12HP_512,4.4612099999999995
GTI,Gen11LP,Gen12HP_512,4.797
GTI,Gen12LP,Gen12HP_512,5.33
HDC,Gen10LP,Gen12HP_512,4.6872
HDC,Gen8,Gen12HP_512,3.3747839999999996
HDC,Gen8SoC,Gen12HP_512,3.3747839999999996
HDC,Gen9LPClient,Gen12HP_512,4.1387976
HDC,Gen9LPSoC,Gen12HP_512,4.2184800000000005
HDC,Gen11,Gen12HP_512,4.6872
HDC,Gen11LP,Gen12HP_512,5.04
HDC,Gen12LP,Gen12HP_512,5.6
L3_Bank,Gen10LP,Gen12HP_512,3.3459074999999996
L3_Bank,Gen8,Gen12HP_512,2.4090534
L3_Bank,Gen8SoC,Gen12HP_512,2.4090534
L3_Bank,Gen9LPClient,Gen12HP_512,2.954436323
L3_Bank,Gen9LPSoC,Gen12HP_512,3.01131675
L3_Bank,Gen11,Gen12HP_512,3.59775
L3_Bank,Gen11LP,Gen12HP_512,3.59775
L3_Bank,Gen12LP,Gen12HP_512,3.9975
L3_Bank,Gen12DG,Gen12HP_512,3.9975
L3Node,Gen10LP,Gen12HP_512,3.3459074999999996
L3Node,Gen8,Gen12HP_512,2.4090534
L3Node,Gen8SoC,Gen12HP_512,2.4090534
L3Node,Gen9LPClient,Gen12HP_512,2.954436323
L3Node,Gen9LPSoC,Gen12HP_512,3.01131675
L3Node,Gen11,Gen12HP_512,3.59775
L3Node,Gen11LP,Gen12HP_512,3.59775
L3Node,Gen12LP,Gen12HP_512,3.9975
L3Node,Gen12DG,Gen12HP_512,3.9975
Other,Gen10LP,Gen12HP_512,4.4612099999999995
Other,Gen8,Gen12HP_512,3.2120712000000005
Other,Gen8SoC,Gen12HP_512,3.2120712000000005
Other,Gen9LPClient,Gen12HP_512,3.93924843
Other,Gen9LPSoC,Gen12HP_512,4.015089
Other,Gen11,Gen12HP_512,4.4612099999999995
Other,Gen11LP,Gen12HP_512,4.797
Other,Gen12LP,Gen12HP_512,5.33
RC,Gen10LP,Gen12HP_512,4.0176
RC,Gen8,Gen12HP_512,2.892672
RC,Gen8SoC,Gen12HP_512,2.892672
RC,Gen9LPClient,Gen12HP_512,3.5475407999999997
RC,Gen9LPSoC,Gen12HP_512,3.61584
RC,Gen11,Gen12HP_512,4.0176
RC,Gen11LP,Gen12HP_512,4.32
RC,Gen12LP,Gen12HP_512,4.8
rFF,Gen10LP,Gen12HP_512,5.356799967
rFF,Gen8,Gen12HP_512,3.856895976
rFF,Gen8SoC,Gen12HP_512,3.856895976
rFF,Gen9LPClient,Gen12HP_512,4.73005437
rFF,Gen9LPSoC,Gen12HP_512,4.82111997
rFF,Gen11,Gen12HP_512,5.356799967
rFF,Gen11LP,Gen12HP_512,5.7599999639999995
rFF,Gen12LP,Gen12HP_512,6.39999996
ROSC,Gen10LP,Gen12HP_512,4.2407999730000006
ROSC,Gen8,Gen12HP_512,3.21407998
ROSC,Gen8SoC,Gen12HP_512,3.21407998
ROSC,Gen9LPClient,Gen12HP_512,3.744626377
ROSC,Gen9LPSoC,Gen12HP_512,4.017599975
ROSC,Gen11,Gen12HP_512,4.463999972
ROSC,Gen11LP,Gen12HP_512,4.79999997
ROSC,Gen12LP,Gen12HP_512,5.3333333
ROSS,Gen10LP,Gen12HP_512,4.4639999999999995
ROSS,Gen8,Gen12HP_512,3.21408
ROSS,Gen8SoC,Gen12HP_512,3.21408
ROSS,Gen9LPClient,Gen12HP_512,3.9417120000000003
ROSS,Gen9LPSoC,Gen12HP_512,4.0176
ROSS,Gen11,Gen12HP_512,4.4639999999999995
ROSS,Gen11LP,Gen12HP_512,4.8
ROSS,Gen12LP,Gen12HP_512,5.333333333
Sampler,Gen10LP,Gen12HP_512,3.321216
Sampler,Gen8,Gen12HP_512,2.5712639999999998
